seller_id,seller_zip_code_prefix,seller_city,seller_state,region_id,first_sale_timestamp,last_sale_timestamp,sold_item_count,distinct_order_count,distinct_product_count,merchandise_value,freight_value
7a2d2949aea47fab95fd98d6c9f618b1,81350,curitiba,PR,PR,2017-02-04 23:28:25,2018-06-25 20:15:05,12,11,5,1638.99,211.24
7a425d299613df3e613bcf9d2eaf5c49,22790,rio de janeiro,RJ,RJ,2017-11-09 18:22:26,2018-08-01 23:12:08,18,18,14,1218.80,286.67
7a67c85e85bb2ce8582c35f2203ad736,03426,sao paulo,SP,SP,2017-01-27 12:15:07,2018-08-21 01:30:48,1171,1160,149,141745.53,20902.85
7a704e63bb29c446869efde5d57524c8,85601,francisco beltrao,PR,PR,2018-01-25 14:19:53,2018-01-25 14:19:53,1,1,1,94.49,15.41
7a91bf945c6fae0779f1c61ce97fe45c,26562,mesquita,RJ,RJ,2017-07-17 00:25:55,2017-11-20 22:03:16,5,5,3,799.50,82.57
7a9c12e235c36247c3c81f50d6ea9cea,09541,sao caetano do sul,SP,SP,2017-03-31 23:54:45,2017-05-04 19:13:41,5,5,5,983.90,115.69
7aa4334be125fcdd2ba64b3180029f14,18500,laranjal paulista,SP,SP,2017-02-28 10:08:49,2017-12-12 14:44:42,240,217,41,16234.81,4368.52
7aa538dd6e114e503a2e6154ea352253,15807,catanduva,SP,SP,2018-04-23 17:55:31,2018-08-17 15:45:42,5,5,4,1016.68,101.92
7ab0dd5487bab2dc835337b244f689fb,15013,sao jose do rio preto,SP,SP,2017-04-05 17:58:30,2017-04-05 17:58:30,1,1,1,12.50,10.96
7ad32824caee82087b3e2e5f33b1bf32,14940,ibitinga,SP,SP,2018-01-26 15:36:01,2018-08-27 20:47:15,184,151,75,22505.10,3545.22
7ad41305e96a6cab8294cd65891e9a86,28810,rio bonito,SP,SP,2018-06-05 00:38:47,2018-06-12 20:54:25,2,2,2,180.00,57.60
7adbd3210a7b3cc2235e225eef33574d,02544,sao paulo,SP,SP,2018-06-30 21:39:57,2018-08-14 19:39:04,3,3,2,131.90,72.96
7ade73f1b9b4e965f9009a4c3a7e2c15,17051,bauru,SP,SP,2018-04-13 14:54:22,2018-08-11 13:27:25,28,27,12,1880.30,457.87
7b07b3c7487f0ea825fc6df75abd658b,02016,sao paulo,SP,SP,2017-01-25 15:32:48,2018-08-24 10:48:37,98,93,65,9731.85,1342.79
7b0df942f46435babab05d49b744b2c4,12924,braganca paulista,SP,SP,2017-02-03 10:09:40,2018-06-25 08:27:27,32,32,16,22600.63,672.15
7b1222c3624aa89b9558b50a2594188c,15041,sao jose do rio preto,SP,SP,2017-02-18 20:50:28,2018-06-26 14:07:10,22,22,9,10103.52,457.57
7b3447b497e55af8c15fc7bd89d7b81a,08225,sao paulo,SP,SP,2017-11-17 19:53:15,2017-11-17 19:53:15,1,1,1,49.90,20.75
7b3f6ce5c6c22e9b96e7581ebf0df6e1,13710,tambau,SP,SP,2017-12-09 19:07:28,2017-12-09 19:07:28,1,1,1,29.80,12.69
7b7ed56ae755e2880f2b69632e839c1e,74230,goiania,GO,GO,2018-08-07 08:05:25,2018-08-15 19:33:04,5,5,4,321.50,135.10
7b7f91e98f8c6def45a1407923304402,06154,osasco,SP,SP,2018-04-15 22:34:55,2018-07-22 00:22:32,14,11,9,417.47,203.02
7b8e8ec35bad4b0ef7e3963650b0a87b,88705,tubarao,SC,SC,2018-04-02 10:44:37,2018-07-26 14:16:04,5,5,3,2244.28,372.02
7b98de631987e26dd6d803490c43a13c,87900,loanda,PR,PR,2018-05-22 15:14:41,2018-08-02 12:07:34,8,8,5,634.20,144.43
7bac63f6603d382cc8d0832eb6c100a8,05713,sao paulo,SP,SP,2017-11-04 09:09:12,2018-08-03 15:28:52,19,19,11,7751.95,362.65
7bb8fac2913a6064ec412e583c6d8b4d,17017,bauru,SP,SP,2018-02-02 13:40:38,2018-02-02 13:40:38,1,1,1,109.00,16.52
7bcd7c5f8631701474db233ccf1c094b,02047,sao paulo,SP,SP,2017-04-14 14:28:24,2017-08-27 17:51:48,11,11,5,666.00,194.94
7c1fea10b5b006671d608b1d7c446ec4,18550,boituva,SP,SP,2017-10-04 20:41:38,2018-06-13 15:39:09,14,14,13,423.60,224.15
7c4402417d51474d4d0cda9557340e40,09530,sao caetano do sul,SP,SP,2017-05-08 16:31:38,2017-05-08 16:31:38,1,1,1,119.90,27.69
7c4618c82226628831613e95e9c22f44,18136,sao roque,SP,SP,2017-12-14 10:52:55,2018-08-17 06:37:13,13,13,5,333.93,165.54
7c462184585ae80bd6e5774c62ce50f2,13086,campinas,SP,SP,2018-05-07 12:38:04,2018-05-07 12:38:04,2,1,1,60.00,17.64
7c4adcc13272c0e26fa23aac642adb7b,24725,sao goncalo,RJ,RJ,2018-01-28 10:24:50,2018-02-26 12:21:19,2,2,2,135.00,30.63
7c51de0ab286204ce75ff42bf7c10d92,88380,picarras,SC,SC,2018-07-22 10:11:35,2018-08-12 17:52:19,4,4,3,759.00,149.64
7c5b05cbdb5542049f38d90d7815b97d,05201,sao paulo,SP,SP,2018-04-28 14:32:54,2018-07-15 09:56:32,24,22,10,1038.96,306.50
7c67e1448b00f6e969d365cea6b010ab,08577,itaquaquecetuba,SP,SP,2017-01-26 22:44:11,2018-08-07 18:58:53,1364,982,198,187923.89,51612.55
7c9130f5f3729edd32aa059141d92484,17400,garca,SP,SP,2018-06-20 18:53:42,2018-08-23 11:30:22,4,3,1,126.00,67.15
7caa63f175b1cecbfaadd8b5ab9998c7,02750,sao paulo,SP,SP,2018-01-02 17:05:06,2018-06-10 09:04:06,2,2,2,39.80,20.53
7cb946b1ad19faebe28c3e86c2794ec3,35701,sete lagoas,MG,MG,2017-11-16 21:01:25,2017-11-16 21:01:25,1,1,1,25.00,15.10
7cf4ea70955b00d6b3c22542598e2715,01125,sao paulo,SP,SP,2018-07-19 14:00:02,2018-07-19 14:00:02,1,1,1,189.90,14.91
7d13fca15225358621be4086e1eb0964,14050,ribeirao preto,SP,SP,2018-02-14 21:11:44,2018-08-25 13:51:01,578,565,57,113628.97,8632.05
7d294cf9a6a69dc6a0c3e540fff0e039,88390,barra velha,SC,SC,2018-05-06 20:37:58,2018-08-01 19:42:37,5,5,1,257.25,194.13
7d456afc660226829370f3173d14520c,08820,mogi das cruzes,SP,SP,2016-10-06 08:58:04,2018-08-21 18:47:23,91,56,22,8338.25,1519.62
7d484ca289afaac6bf5fc6a1e96d2226,79104,campo grande,MS,MS,2018-08-05 13:27:49,2018-08-17 19:54:09,2,2,2,183.20,65.22
7d76b645482be4a332374e8223836592,01511,sao paulo,SP,SP,2017-07-27 20:53:35,2018-08-14 23:20:59,187,176,89,3843.93,2587.61
7d7866a99a8656a42c7ff6352a433410,01320,sao paulo,SP,SP,2018-07-03 23:18:04,2018-08-29 14:52:00,5,5,4,147.89,59.49
7d7d2b7a51328016102d4528c411d630,14940,ibitinga,SP,SP,2018-04-07 18:26:07,2018-08-18 08:17:21,7,7,5,918.80,180.05
7d81e74a4755b552267cd5e081563028,04735,sao paulo,SP,SP,2018-08-20 13:31:30,2018-08-20 13:31:30,1,1,1,32.50,7.49
7d948535954aaf8c5d39db007f74372e,11442,guaruja,SP,SP,2017-07-02 18:28:14,2018-04-08 11:43:25,4,4,3,194.00,43.80
7daca0837f033a41a6f3428c18657533,15170,tanabi,SP,SP,2018-04-19 15:47:11,2018-06-10 14:08:05,7,7,4,1228.98,168.16
7dc8c42cc750eeafea6c85712ffee9bf,05424,sao paulo,SP,SP,2016-10-07 19:02:48,2018-08-28 22:30:32,50,41,16,6409.68,1035.41
7dc9a3355bae96dd82008b313d3a456c,36213,dores de campos,MG,MG,2018-06-20 07:42:30,2018-06-20 07:42:30,1,1,1,899.00,50.62
7ddcbb64b5bc1ef36ca8c151f6ec77df,04403,sao paulo,SP,SP,2017-07-19 08:55:10,2018-06-17 14:13:41,343,334,19,55578.57,7946.72
7dea6f73af847b42cc3985bd620f994d,85813,cascavel,PR,PR,2018-08-04 13:01:25,2018-08-24 21:42:26,2,2,2,324.00,56.17
7df1fc11cc5cbc518b39faa60cf5d67c,79112,campo grande,MS,MS,2018-04-14 10:39:22,2018-07-24 11:46:04,5,5,5,1037.60,134.36
7e1fb0a3ebfb01ffb3a7dae98bf3238d,14403,franca,SP,SP,2017-02-04 21:39:14,2018-08-23 19:57:18,174,159,25,27349.53,2986.40
7e26c750b4cb9f6766f58265ff9ebe95,30270,belo horizonte,MG,MG,2017-02-03 16:10:44,2017-10-13 12:42:33,27,23,2,1344.30,388.88
7e3dde9ffba72d5340f9aaf09b4424be,86185,cambe,PR,PR,2017-08-29 17:18:49,2017-08-29 17:18:49,1,1,1,220.00,22.03
7e3f87d16fb353f408d467e74fbd8014,04809,sao paulo,SP,SP,2017-06-29 10:43:25,2018-08-26 11:59:34,94,92,20,4754.99,1438.71
7e79d65b5c6f1f544b7daea036acf720,09572,sao caetano do sul,SP,SP,2017-06-14 14:13:14,2017-10-24 12:11:43,4,4,2,517.80,62.09
7e93a43ef30c4f03f38b393420bc753a,06429,barueri,SP,SP,2016-10-08 01:28:14,2018-07-13 21:30:54,340,336,186,176431.87,6322.18
7e959205cebc10adefcb331f934238a4,01223,sao paulo,SP,SP,2017-02-10 11:11:05,2017-02-25 17:39:11,2,2,2,513.90,32.65
7ea5bfa6c340f58f8e71fc1f0412b0d6,30180,belo horizonte,MG,MG,2017-11-20 16:35:55,2018-08-11 12:01:37,104,98,9,11002.89,1660.99
7ecd59e5e20407131822c1a68ac59c1f,70719,brasilia,DF,DF,2017-11-29 10:51:21,2018-08-03 15:30:58,29,24,5,1466.71,587.81
7ecef8194babfec876ca720714327841,13041,campinas,SP,SP,2017-10-15 22:41:59,2018-07-20 18:38:33,8,7,5,990.50,123.76
7f02656561b680def9986c0795a8a080,01417,sao paulo,SP,SP,2017-08-18 13:19:58,2017-09-22 11:05:56,2,2,1,84.00,27.83
7f152321c60a266edc53af1925ef96c1,88801,criciuma,SC,SC,2017-08-29 17:24:40,2018-08-02 18:04:17,20,20,3,3919.80,552.12
7f2617c58d5d06806987308b45654351,04571,sao paulo,SP,SP,2017-04-12 22:14:49,2018-06-21 20:53:59,23,22,2,3656.80,326.47
7f35f9daf223da737b78738fbae4d977,13272,valinhos,SP,SP,2018-06-18 05:22:00,2018-07-04 18:15:26,5,5,2,252.00,101.01
7f40d06aa0b5f1aa4f41af8c0480e2ef,13506,rio claro,SP,SP,2018-08-09 08:17:42,2018-08-27 19:21:58,6,6,4,1309.94,125.68
7f5e4d5efad7e44b91115dd1decb65f3,12306,jacarei / sao paulo,SP,SP,2018-05-07 12:46:18,2018-07-29 05:12:32,9,3,2,179.90,77.42
7f7b8245c336066a1f9933c359f11d77,13800,mogi mirim,SP,SP,2018-04-11 16:00:34,2018-08-17 08:20:42,43,38,12,2094.36,535.87
7fc87cc3e89b3d1d5cabdca32f8485aa,07123,guarulhos,SP,SP,2018-05-02 12:35:31,2018-08-02 12:06:29,14,14,9,2153.90,681.92
7fdb0720c8d7c9075538b365dc8c3a22,85904,toledo,PR,PR,2018-04-21 11:38:28,2018-07-22 20:00:05,10,9,3,1804.00,484.31
7fe21dd00d2f4943ae09525efa2fd674,20551,rio de janeiro,RJ,RJ,2017-04-22 00:20:19,2017-08-06 14:18:45,4,4,4,299.60,57.36
7ff588a03c2aeae4fbd23f9ae64b760d,07183,guarulhos,SP,SP,2018-06-06 08:34:53,2018-08-26 21:47:50,16,14,11,1182.20,221.18
800214c63934acd05d47e84214db8ba8,89251,jaragua do sul,SC,SC,2017-03-31 12:33:22,2017-05-15 08:58:47,4,4,4,259.60,61.74
80146bc52c4f6af5239b23de2a20262b,06753,taboao da serra,SP,SP,2017-02-24 13:50:32,2017-02-24 13:50:32,2,1,1,27.10,49.68
804287717b9156fb7a787acd9af4fac1,87030,maringa,PR,PR,2017-06-07 11:49:07,2017-06-07 11:49:07,1,1,1,18.80,15.10
8060d731897e33b5c5ae575ce1e209e1,89052,blumenau,SP,SP,2018-05-07 10:09:40,2018-07-14 14:32:44,5,5,1,199.50,91.45
808d4348b916efa08e766ebad39f61eb,02336,sao paulo,SP,SP,2018-07-07 19:45:17,2018-08-22 10:41:47,21,21,11,731.10,283.82
8090490573c6c0aa343a7231ebcb8c86,04130,sao paulo - sp,SP,SP,2017-09-01 22:51:39,2018-08-16 10:27:30,26,26,9,3871.12,426.91
809413606dbfe5deefd2db646693ef67,04602,sao paulo,SP,SP,2017-11-05 22:41:44,2018-05-06 20:41:35,5,3,3,196.68,50.37
80ceebb4ee9b31afb6c6a916a574a1e2,86026,londrina,PR,PR,2018-07-25 18:10:17,2018-07-25 18:10:17,1,1,1,6729.00,193.21
80cfd480be3eb6d6267139f5cb793555,08223,sao paulo,SP,SP,2017-03-10 10:34:16,2017-03-10 10:34:16,1,1,1,99.90,26.44
80e6699fe29150b372a0c8a1ebf7dcc8,83323,pinhais,PR,PR,2016-10-10 16:00:30,2018-05-13 19:30:39,100,98,32,11441.56,2713.34
80f2cf9abf6b5a0e5c612b5eea6646e6,15046,sao jose do rio preto,SP,SP,2018-04-05 08:21:18,2018-07-21 23:27:59,7,7,7,766.08,288.70
8132b9bd16876e1b0f8808d43825dd48,88058,florianopolis,SC,SC,2017-05-05 18:20:43,2017-07-24 13:22:29,3,2,2,727.90,41.04
813348c996469b40f2e028d5429d3495,13206,jundiai,SP,SP,2017-05-01 14:48:33,2018-04-24 13:21:26,202,179,4,11205.83,3594.60
81336a0f57a33776419727a300249e90,13560,sao carlos,SP,SP,2017-07-19 14:08:55,2018-04-22 22:07:08,19,16,10,1374.85,296.03
8160255418d5aaa7dbdc9f4c64ebda44,14940,ibitinga,SP,SP,2017-10-09 14:50:32,2018-08-20 10:29:03,431,385,57,47017.69,7853.81
817245bcc3badd82bbd222e0366951a6,17056,bauru,SP,SP,2017-11-14 22:19:50,2018-07-17 14:16:29,45,29,4,5580.50,722.58
81783131d2a97c8d44d406a4be81b5d9,18015,sorocaba,SP,SP,2018-07-27 13:06:11,2018-08-15 10:06:15,15,13,5,1782.54,195.04
817f85dbb65aa3e70831d90fe75cdf89,18530,tiete,SP,SP,2016-10-03 22:44:10,2017-03-15 12:25:24,11,11,6,1552.27,231.62
8185694b58b2ba6de20fd41ae608bbea,06764,tabao da serra,SP,SP,2018-03-10 12:45:26,2018-08-11 13:09:33,8,8,8,1372.30,230.27
818d28f936e791926d33bcb6ee94ef79,04141,sao paulo,SP,SP,2017-02-09 21:19:01,2017-05-24 17:19:22,5,5,5,139.50,77.20
81a1104df0f08b59c68aa5b03cfe398e,83020,sao jose dos pinhais,PR,PR,2017-05-21 13:07:26,2018-04-16 18:51:24,73,73,17,9420.88,1814.39
81ed90f07c0bacb7594940ba2ef676aa,35500,divinopolis,MG,MG,2017-10-25 23:24:01,2017-11-11 16:51:19,2,2,2,223.90,33.56
81f89e42267213cb94da7ddc301651da,19063,presidente prudente,SP,SP,2018-08-08 12:45:12,2018-08-27 18:45:54,52,46,4,3955.00,766.18
820c7c9eaf76d2b226b6c242bcf3f34d,04756,sao paulo,SP,SP,2017-01-30 17:33:05,2017-01-30 17:33:05,1,1,1,559.00,18.00
820cc752a266cdc6c1a1e61dd4583330,87050,maringa,PR,PR,2017-01-31 20:16:02,2018-04-27 13:39:47,15,15,4,2802.80,275.97
821fb029fc6e495ca4f08a35d51e53a5,02030,sao paulo,SP,SP,2018-01-21 19:06:42,2018-08-15 19:03:09,29,28,10,19187.42,1552.83
822166ed1e47908f7cfb49946d03c726,25803,tres rios,RJ,RJ,2017-05-25 00:33:44,2018-07-22 15:19:05,108,69,34,3714.83,1821.12
822b63912576852aea9a8436d72317b7,13840,mogi guacu,SP,SP,2016-10-04 19:25:29,2017-01-24 13:02:32,9,8,5,4905.69,191.38
822bad9bc42b51213ba522fe87b7ab5d,88330,balneario camboriu,SC,SC,2017-08-10 22:52:11,2018-06-09 10:48:27,18,18,7,5160.00,527.34
827f8f69dfa529c561901c4f2e0f332f,81880,curitiba,PR,PR,2016-10-07 14:15:50,2018-03-19 13:16:50,104,91,60,3408.39,1595.57
82921991ff5b557b045605b8bbf08d49,01023,sao paulo,SP,SP,2018-08-05 19:41:36,2018-08-05 19:41:36,1,1,1,18.90,18.23
82bd0703a4aefd6b599e5bfdaed378fb,17510,marilia,SP,SP,2016-10-04 23:45:54,2017-08-18 08:57:28,24,21,16,2692.28,392.56
82cb9f452fe8334df74b22d37824b431,95013,caxias do sul,RS,RS,2018-04-11 10:48:10,2018-08-01 15:01:52,18,14,8,838.20,317.06
82e0a475a88cc9595229d8029273f045,03417,sao paulo,SP,SP,2017-02-22 14:08:00,2018-01-18 02:11:56,80,42,39,10930.02,1485.90
830379336fad8c6f3b15a4a3ddb5c66e,02518,sao paulo,SP,SP,2018-04-21 17:34:58,2018-07-24 10:54:55,4,2,2,268.00,170.38
83353a83fd769dfafa4f21a72b15e3e5,05786,sao paulo,SP,SP,2017-04-01 17:31:42,2017-12-17 23:30:16,5,5,5,579.50,94.83
834f3294fba9f932f56edc879193f925,14808,araraquara,SP,SP,2017-05-10 16:57:39,2018-08-15 09:57:51,66,66,3,39907.50,4299.92
834f8533b2ecb6598dd004ff3de7203a,05181,sao paulo,SP,SP,2017-01-17 22:34:59,2018-08-20 20:13:09,47,43,26,4538.29,958.02
835f0f7810c76831d6c7d24c7a646d4d,08030,sao paulo,SP,SP,2017-02-11 21:54:04,2018-02-13 16:23:29,50,44,19,5130.00,964.03
83645b1645cdee8953ee54c29ceed564,85875,santa terezinha de itaipu,PR,PR,2017-03-12 12:24:51,2018-08-04 20:00:03,14,14,11,978.90,266.20
8378eb36b6b70c5734e83ad7b8cdc3b7,88301,itajai,SC,SC,2017-12-20 10:19:57,2018-07-02 21:10:53,13,7,3,1714.80,241.87
83a75eea11694e36e56dd0cb2240229a,13905,amparo,SP,SP,2018-02-25 20:10:26,2018-04-18 13:43:52,3,3,1,487.00,42.47
83b08de96980757220871b31bf6cffca,21820,rio de janeiro,RJ,RJ,2017-10-13 15:52:21,2018-05-07 10:08:06,7,5,4,1304.17,454.21
83c465a786b06574376909b35ef6752a,13560,sao carlos,SP,SP,2018-06-25 20:24:55,2018-08-16 18:56:19,3,3,2,281.40,49.06
83c8aafbefb034674a70de0eac5b8954,85601,francisco beltrao,PR,PR,2018-03-28 21:35:46,2018-07-10 10:30:04,2,2,2,134.90,50.97
83d458c0d6d4f94295d63f091460bd60,29101,vila velha,SP,SP,2017-03-06 19:54:12,2017-03-06 19:54:12,1,1,1,89.90,15.84
83d7070a0b9a8b4625fa8682b819fabb,06717,cotia,SP,SP,2018-03-23 17:02:33,2018-04-02 18:20:00,2,2,2,694.77,127.63
83deb69e889cf80f82be1dc6d5f2d486,88056,florianopolis,SC,SC,2017-07-17 22:19:33,2018-08-12 18:45:22,42,40,14,5363.01,913.64
83e197e95a1bbabc8c75e883ed016c47,25900,mage,RJ,RJ,2016-10-09 10:34:58,2018-02-27 19:17:20,55,47,19,6693.69,986.37
83f2b4881141ce3fcd4e985125d3279e,14055,ribeirao preto,SP,SP,2018-01-24 08:45:48,2018-03-18 14:49:40,3,3,3,60.70,40.68
8444e55c1f13cd5c179851e5ca5ebd00,37584,congonhal,MG,MG,2017-03-13 23:13:57,2018-07-05 17:01:31,109,99,54,22873.21,2078.06
845e8036c3f7bf62099352f5ed910240,21041,rio de janeiro,RJ,RJ,2018-05-25 22:07:54,2018-08-24 16:35:15,24,21,18,1584.60,460.64
8476243f92442881ddd5b578975cf115,93700,campo bom,RS,RS,2018-03-14 10:12:48,2018-08-14 17:50:05,12,12,4,7838.00,275.03
84c945f15571830c1a91a33978e94009,02851,sao paulo,SP,SP,2017-03-20 23:42:55,2017-05-14 08:39:56,2,2,1,51.98,26.06
84deb808079d1be601c209c1e771b1cc,81200,curitiba,PR,PR,2017-09-05 11:07:37,2017-11-27 21:29:49,2,2,2,34.93,23.21
8501d82f68d23148b6d78bb7c4a42037,89031,blumenau,SC,SC,2017-03-11 19:51:36,2017-03-11 19:51:36,1,1,1,19.70,10.96
85044848b1b767db2a4a58526adef4b4,06018,osasco,SP,SP,2018-04-07 19:30:17,2018-07-13 14:02:37,4,4,3,240.60,64.91
850857dfac77488c307e2b1cbd84ab5a,85802,cascavel,PR,PR,2018-06-12 21:05:40,2018-06-12 21:05:40,1,1,1,1599.00,39.72
850913d59ce317156b00f3705f1c3edb,12942,atibaia,SP,SP,2018-03-07 12:24:36,2018-07-27 16:20:49,34,32,9,2690.00,580.96
850f4f8af5ea87287ac68de36e29107f,04367,sao paulo,SP,SP,2017-04-10 23:29:46,2018-06-27 11:10:11,192,187,42,45355.36,3114.41
851773c885feb5e2da3b4f82bc2b17ce,18683,lencois paulista,SP,SP,2018-02-08 13:55:48,2018-08-26 13:33:43,10,10,8,585.30,251.83
855668e0971d4dfd7bef1b6a4133b41b,13257,itatiba,SP,SP,2017-05-02 13:41:42,2018-08-26 11:01:05,327,312,73,32208.16,7797.20
8581055ce74af1daba164fdbd55a40de,07112,guarulhos,SP,SP,2017-01-18 17:44:05,2018-04-18 20:55:32,435,387,32,64925.30,9659.00
85cc55e048b6bcc90c75afe7f0e72f72,27345,barra mansa,RJ,RJ,2018-05-07 00:06:34,2018-07-25 21:36:32,9,9,6,308.28,193.48
85d9eb9ddc5d00ca9336a2219c97bb13,31255,belo horizonte,MG,MG,2016-10-06 09:07:52,2018-08-19 22:46:19,522,509,64,15415.24,8614.34
85e7c62c1d6ea078c3897424f867a7c8,88220,itapema,SC,SC,2017-12-27 19:48:04,2018-01-17 16:46:29,2,2,2,60.00,27.70
85ecf03781da592876b7844acc1b729f,03658,sao paulo,SP,SP,2018-07-18 15:14:15,2018-08-04 22:12:46,2,2,2,251.00,43.90
8602a61d680a10a82cceeeda0d99ea3d,01001,sao paulo,SP,SP,2017-08-04 16:41:25,2018-08-02 16:31:11,19,17,10,826.99,252.91
8603f0038fe0e52fedd3382d266723de,88495,garopaba,SC,SC,2017-04-24 17:42:25,2018-01-24 17:02:52,10,10,9,2355.00,490.12
8629a7efec1aab257e58cda559f03ba7,74223,goiania,GO,GO,2018-02-16 13:56:54,2018-02-16 13:56:54,1,1,1,45.22,18.89
8629c241b3622ac12cd4118afdc8d394,14090,ribeirao preto,SP,SP,2018-03-19 16:11:16,2018-07-10 17:45:13,13,13,6,1167.66,334.36
863d2ebcd347ce4922de7a0f9a5581d6,21041,rio de janeiro,RJ,RJ,2017-07-04 17:45:29,2018-08-13 14:51:14,19,18,8,1382.36,308.81
8648b1e89e9b349e32d3741b30ec737e,12308,jacarei,SP,SP,2017-09-28 08:26:10,2018-08-26 21:18:34,103,95,56,7442.55,1503.50
86649b1632b1c0e6c0bcb2c90a8b75d8,85884,medianeira,PR,PR,2017-08-25 19:10:57,2017-08-25 19:10:57,1,1,1,59.99,17.67
866558b3bccef2dbc6d29a2b5995016f,86706,arapongas,PR,PR,2017-10-22 14:36:12,2018-07-20 17:57:36,6,5,4,1519.40,351.35
86bb7c4b535e49a541baf3266b1c95b1,14401,franca,SP,SP,2016-10-04 13:45:08,2018-02-05 12:56:57,16,16,5,8162.40,324.82
86bf77bdb52e615674772d5817c6212f,94410,viamao,RS,RS,2018-04-24 18:39:22,2018-07-31 21:12:24,5,4,3,281.80,97.58
86ccac0b835037332a596a33b6949ee1,89041,blumenau,SC,SC,2017-03-22 17:23:19,2018-07-30 16:32:00,210,180,72,16619.93,3968.67
86ff3eaef0267069cc891a2ed9d10a17,88135,palhoca,SC,SC,2018-04-17 15:19:13,2018-07-08 21:08:26,7,7,7,409.75,140.61
870d0118f7a9d85960f29ad89d5d989a,37708,pocos de caldas,MG,MG,2017-04-08 20:38:00,2018-08-27 09:19:09,61,45,18,3157.20,1270.83
87142160b41353c4e5fca2360caf6f92,90230,porto alegre,RS,RS,2017-02-03 16:25:13,2018-08-21 21:53:58,339,305,56,31095.98,7218.33
8759e7aedd644f487315e5860962f162,09251,santo andre,SP,SP,2017-11-28 14:16:21,2017-12-27 17:50:31,3,3,1,627.00,166.34
876182d1918783bbe15233febfbd4926,04208,sao paulo,SP,SP,2017-05-15 13:51:50,2018-02-27 22:26:24,3,3,3,120.27,34.73
87b4428a334b8f676fd9a7f3bf544fb5,16480,guaimbe,SP,SP,2018-08-13 19:22:29,2018-08-13 19:22:29,1,1,1,29.99,18.99
87b740daf17b5d1be335a64164ec6842,08615,suzano,SP,SP,2016-10-06 13:24:15,2018-03-15 15:58:43,13,13,9,14699.87,1482.51
87d30a6a0cbf89356e49324971ab1d24,02036,sao paulo,SP,SP,2017-12-21 13:48:26,2018-06-20 20:25:37,17,17,12,2134.13,215.78
87d3c3aeb3ead335511b3ce315eb341e,03059,sao paulo,SP,SP,2018-06-13 14:35:29,2018-08-17 07:44:54,15,15,11,749.35,213.71
87d73636a3acf123e842bb890a4db036,15190,nhandeara,SP,SP,2018-07-25 15:17:58,2018-07-25 15:17:58,1,1,1,269.90,43.71
87e24fc7052259b1f7f607d61c10d8be,05734,sao paulo,SP,SP,2018-05-15 13:18:27,2018-08-14 11:15:33,8,8,7,7473.49,236.37
87f3e35268860433e13d577825aada95,12955,bom jesus dos perdoes,SP,SP,2016-10-05 20:20:59,2017-06-15 22:25:11,3,3,3,161.70,41.78
880ce4951cf857ab1d9e0b75c1d856f4,31255,belo horizont,MG,MG,2018-02-13 21:06:34,2018-02-13 21:06:34,1,1,1,178.90,18.82
880eda903e719a5f179f7e9fceb3a69d,14610,ipua,SP,SP,2018-08-07 14:27:32,2018-08-07 14:27:32,1,1,1,249.00,42.72
883dd81e82754ac2c65e9790a7db8c9a,81070,curitiba,PR,PR,2017-10-23 19:51:15,2018-06-23 19:04:41,5,5,4,319.50,74.96
88460e8ebdecbfecb5f9601833981930,87030,maringa,PR,PR,2017-11-21 12:32:07,2018-08-17 07:01:01,302,248,12,31546.55,4996.55
888faa8bfb0b159c37de6d898b961c31,88750,braco do norte,SC,SC,2017-08-07 14:10:09,2018-08-22 09:20:10,23,19,14,2418.30,526.70
889009a0ed0bb52c87819941192931b8,18682,lencois paulista,SP,SP,2017-06-01 11:59:38,2017-06-01 11:59:38,1,1,1,89.90,33.08
88ae906ea2acf6971f26c3e8b7cb4357,01550,sao paulo,SP,SP,2018-04-27 14:42:36,2018-05-11 14:39:15,3,3,1,246.00,42.01
88af55b4a7ca402b27df16f7c7c9b5d2,06775,taboao da serra,SP,SP,2017-03-30 15:23:23,2017-03-30 15:23:23,1,1,1,130.00,11.52
88cd3681e0a2ba85e190f7d817629c4c,88354,brusque,SC,SC,2018-08-15 21:09:19,2018-08-15 21:09:19,1,1,1,180.00,19.36
88cf19ec1fc2c58f161aee259d57142c,13570,sao carlos,SP,SP,2018-05-20 17:16:24,2018-08-20 18:44:49,14,14,11,1372.97,234.71
88ef59b51bdaa941d10a853429f2b6ce,83280,guaratuba,PR,PR,2018-07-04 14:05:12,2018-08-18 20:16:45,2,2,2,252.90,41.80
891071be6ba827b591264c90c2ae8a63,03872,sao paulo,SP,SP,2017-01-24 21:16:24,2018-08-23 11:37:30,98,92,31,4177.28,1277.07
8931a84a914b3fe9b1ddaa4d704947ca,08410,sao paulo,SP,SP,2017-03-29 02:00:08,2018-07-19 22:57:19,32,29,16,4668.30,424.59
8936ba0de1073ee888cb3185ae5dc661,03372,sao paulo,SP,SP,2017-04-05 08:53:24,2017-04-05 08:53:24,1,1,1,389.99,22.22
897060da8b9a21f655304d50fd935913,14092,ribeirao preto,SP,SP,2016-10-04 13:02:10,2018-06-14 15:22:53,430,317,106,23023.92,6863.55
89757206b887aed36f3e18d858460fea,03121,sao paulo,SP,SP,2018-05-03 11:45:49,2018-07-04 21:45:50,2,2,2,120.50,55.64
